What genre is Pur?	Insufficient evidence
What genre is How to Deal?	Insufficient evidence
What genre is The Rev?	Insufficient evidence
What genre is Plus?	Insufficient evidence
What genre is The Arab?	Insufficient evidence
What genre is Angel?	Insufficient evidence
What genre is West?	Insufficient evidence
What genre is All Over Me?	Insufficient evidence
What genre is Speak?	Insufficient evidence
What genre is Glass?	Insufficient evidence
What genre is The Very Things?	Insufficient evidence
What genre is LETTERS?	Insufficient evidence
What genre is The Good Life?	Insufficient evidence
What genre is SIG?	Insufficient evidence
What genre is Together?	Insufficient evidence
What genre is The Copper?	Insufficient evidence
What genre is Brave?	Insufficient evidence
What genre is The Blue Aura?	Insufficient evidence
What genre is The Well?	Insufficient evidence
What genre is Silence?	Insufficient evidence
What genre is Close to Home?	Insufficient evidence
What genre is Delete Yourself!?	Insufficient evidence
What genre is Royal Journey?	Insufficient evidence
What genre is Between God?	Insufficient evidence
What genre is Report?	Insufficient evidence
What genre is Alexander Beggrov?	Insufficient evidence
What genre is Wives?	Insufficient evidence
What genre is Signal?	Insufficient evidence
Who is the father of Remco Campert?	Insufficient evidence
Who is the father of Isaac II Angelos?	Insufficient evidence
Who is the father of Hampton?	Insufficient evidence
Who is the father of Huw Edwards?	Insufficient evidence
Who is the father of MacGregor Knox?	Insufficient evidence
Who is the father of Alexander?	Insufficient evidence
Who is the father of Shi Jian?	Insufficient evidence
Who is the father of Carl Valentin Falsen?	Insufficient evidence
Who is the father of Sune Sik?	Insufficient evidence
Who is the father of Radim Gaudentius?	Insufficient evidence
Who is the father of George Washington?	Insufficient evidence
Who is the father of Carlo de' Medici?	Insufficient evidence
Who is the father of Sally Aw?	Insufficient evidence
Who is the father of Meleager?	Insufficient evidence
Who is the father of Kebek?	Insufficient evidence
Who is the father of Eleanor Beaufort?	Insufficient evidence
Who is the father of Efficient?	Insufficient evidence
Who is the father of Sophie of Legnica?	Insufficient evidence
Who is the father of Reveal?	Insufficient evidence
Who is the father of Li Xian?	Insufficient evidence
Who is the father of Abby Rockefeller?	Insufficient evidence
Who is the father of Ariarathes V of Cappadocia?	Insufficient evidence
Who is the father of Goi?	Insufficient evidence
Who is the father of Natalia Kukulska?	Insufficient evidence
Who is the father of Sebastian Asch?	Insufficient evidence
Who is the father of Johann VII, Duke of Mecklenburg?	Insufficient evidence
Who is the father of Erwin Neutzsky-Wulff?	Insufficient evidence
Who is the father of Zhang Tianxi?	Insufficient evidence
Who is the father of Ermengarde, Viscountess of Narbonne?	Insufficient evidence
Who is the father of Rajshree?	Insufficient evidence
Who is the father of Blue Peter?	Insufficient evidence
Who is the father of Iorwerth Drwyndwn?	Insufficient evidence
Who is the father of Brad Armstrong?	Insufficient evidence
Who is the father of Frederick Converse Beach?	Insufficient evidence
Who is the father of Archduchess Assunta of Austria?	Insufficient evidence
Who is the father of Abbot Oliba?	Insufficient evidence
Who is the father of George II of Brieg?	Insufficient evidence
Who is the father of Princess Maria of Greece and Denmark?	Insufficient evidence
Who is the father of Theobald Butler, 1st Viscount Butler of Tulleophelim?	Insufficient evidence
Who is the father of Arjun Sarja?	Insufficient evidence
Who is the father of Alexander Graham Bell?	Insufficient evidence
Who is the father of Frans Pourbus the Elder?	Insufficient evidence
Who is the father of Jitendra Narayan?	Insufficient evidence
Who is the father of Melora Hardin?	Insufficient evidence
Who is the father of Richard Somerset, 2nd Baron Raglan?	Insufficient evidence
Who is the father of Arvinder Singh Lovely?	Insufficient evidence
Who is the father of Zhuozi?	Insufficient evidence
Who is the father of Eudamidas III?	Insufficient evidence
Who is the father of Joan of Arc?	Insufficient evidence
Who is the father of Charites?	Insufficient evidence
Who is the father of Skyline?	Insufficient evidence
Who is the father of Prized?	Insufficient evidence
Who is the father of Emma Portman, Viscountess Portman?	Insufficient evidence
Who is the father of Anagarika Dharmapala?	Insufficient evidence
Who is the father of Regal Embrace?	Insufficient evidence
Who is the father of Brew?	Insufficient evidence
Who is the father of Liu Ruyi?	Insufficient evidence
Who is the father of Susan Landau Finch?	Insufficient evidence
Who is the father of Colcu mac Domnaill?	Insufficient evidence
Who is the father of Daud Khan Karrani?	Insufficient evidence
Who is the father of Isaac B. Desha?	Insufficient evidence
Who is the father of Yang Wo?	Insufficient evidence
Who is the father of Bal Thackeray?	Insufficient evidence
Who is the father of Dagobert III?	Insufficient evidence
Who is the father of Lee Baxter?	Insufficient evidence
Who is the father of Ki?	Insufficient evidence
Who is the father of Corbin Bleu?	Insufficient evidence
Who is the father of Michael II Apafi?	Insufficient evidence
Who is the father of Levan Gruzinsky?	Insufficient evidence
Who is the father of Dahyabhai Patel?	Insufficient evidence
Who is the father of Came Home?	Insufficient evidence
Who is the father of Count Palatine Joseph Charles of Sulzbach?	Insufficient evidence
Who is the father of Clem Michael?	Insufficient evidence
Who is the father of Konstanty Władysław Filip Sobieski?	Insufficient evidence
Who is the father of Eric Anundsson?	Insufficient evidence
Who is the father of Dance in the Dark?	Insufficient evidence
Who is the father of Pierre Joxe?	Insufficient evidence
Who is the father of Susan Crown?	Insufficient evidence
Who is the father of Sybilla of Normandy?	Insufficient evidence
Who is the father of Stephen Lee?	Insufficient evidence
Who is the father of Seol Chong?	Insufficient evidence
Who is the father of Aun?	Insufficient evidence
Who is the father of But Why Not?	Insufficient evidence
Who is the father of Match II?	Insufficient evidence
Who is the father of Concern?	Insufficient evidence
Who is the father of Amenemopet?	Insufficient evidence
Who is the father of Hormizd II?	Insufficient evidence
Who is the father of Reset?	Insufficient evidence
Who is the father of Frederick IV, Elector Palatine?	Insufficient evidence
Who is the father of Court Martial?	Insufficient evidence
Who is the father of Isaac Bowman?	Insufficient evidence
Who is the father of Caveat?	Insufficient evidence
Who is the father of Anton II of Georgia?	Insufficient evidence
Who is the father of Leir of Britain?	Insufficient evidence
Who is the father of Salmon?	Insufficient evidence
Who is the father of Charismatic?	Insufficient evidence
Who is the father of Mojmir II?	Insufficient evidence
Who is the father of Dixie Union?	Insufficient evidence
Who is the father of Herbert Richmond?	Insufficient evidence
Who is the father of Edward Lloyd-Mostyn, 2nd Baron Mostyn?	Insufficient evidence
Who is the father of Djer?	Insufficient evidence
Who is the father of Proud Clarion?	Insufficient evidence
Who is the father of Marvell Thomas?	Insufficient evidence
Who is the father of Manila?	Insufficient evidence
Who is the father of Ragnall mac Gofraid?	Insufficient evidence
Who is the father of John Shaw-Lefevre?	Insufficient evidence
Who is the father of Ghazan Marri?	Insufficient evidence
Who is the father of Azazel Jacobs?	Insufficient evidence
Who is the father of Now What?	Insufficient evidence
Who is the father of Robert?	Insufficient evidence
Who is the father of Charlotte Napoléone Bonaparte?	Insufficient evidence
Who is the father of William de Mandeville, 3rd Earl of Essex?	Insufficient evidence
Who is the father of Ludwig Feuerbach?	Insufficient evidence
Who is the father of Therese Huber?	Insufficient evidence
Who is the father of Sir Capel Molyneux, 3rd Baronet?	Insufficient evidence
Who is the father of Emperor Saga?	Insufficient evidence
Who is the father of Jeremy Howard?	Insufficient evidence
Who is the father of John?	Insufficient evidence
Who is the father of Karyn Kupcinet?	Insufficient evidence
Who is the father of John Donkin?	Insufficient evidence
Who is the father of One Count?	Insufficient evidence
Who is the father of Ours?	Insufficient evidence
Who is the father of Searching?	Insufficient evidence
Who is the father of Hedwig of France, Countess of Nevers?	Insufficient evidence
Who is the father of Yonglin?	Insufficient evidence
Who is the father of Coastal?	Insufficient evidence
Who is the father of Yoko Yazawa?	Insufficient evidence
Who is the father of Armed?	Insufficient evidence
Who is the father of Smile?	Insufficient evidence
Who is the father of Eunomia?	Insufficient evidence
Who is the father of Tanya?	Insufficient evidence
In what country is Ago?	Insufficient evidence
In what country is Dublin?	Insufficient evidence
In what country is Footes?	Insufficient evidence
In what country is Seishi Ursula Gakuen Junior College?	Insufficient evidence
In what country is Kawahigashi Station?	Insufficient evidence
In what country is Genoa?	Insufficient evidence
In what country is Lent?	Insufficient evidence
In what country is Lambertz Open by STAWAG?	Insufficient evidence
Who was the producer of Maari?	Insufficient evidence
Who was the producer of The Master?	Insufficient evidence
Who was the producer of Game?	Insufficient evidence
Who was the producer of The Formula?	Insufficient evidence
Who was the producer of Hero?	Insufficient evidence
Who was the producer of Hell?	Insufficient evidence
Who was the producer of Money?	Insufficient evidence
Who was the producer of Alice?	Insufficient evidence
Who was the producer of Lanka?	Insufficient evidence
Who was the producer of Peck's Bad Girl?	Insufficient evidence
Who was the producer of Power?	Insufficient evidence
Who was the producer of Be Cool?	Insufficient evidence
Who was the producer of Jane?	Insufficient evidence
Who was the producer of Flame?	Insufficient evidence
Who was the producer of Rehab?	Insufficient evidence
Who was the producer of Hen Hop?	Insufficient evidence
Who was the producer of Episode?	Insufficient evidence
Who was the producer of Day After Day?	Insufficient evidence
Who was the producer of A Better Place?	Insufficient evidence
Who was the producer of Billions?	Insufficient evidence
Who was the producer of D?	Insufficient evidence
Who was the producer of Five Children and It?	Insufficient evidence
Who was the producer of The Bait?	Insufficient evidence
Who was the producer of RV?	Insufficient evidence
Who was the producer of Mission Kashmir?	Insufficient evidence
Who was the producer of LOL?	Insufficient evidence
Who was the producer of Most?	Insufficient evidence
Who was the producer of Criminal?	Insufficient evidence
